customer_id,tenure_months,monthly_spend,support_tickets_90d,late_payments_12m,digital_sessions_30d,contract_type,payment_method,satisfaction_score,discount_rate,products_owned,churn
NOV-01163,18,112.16,1,0,17,annuel,prelevement,6.0,0.05,2,1
NOV-01164,55,98.97,1,0,25,annuel,prelevement,5.9,0.05,2,0
NOV-01165,58,51.83,0,0,22,mensuel,prelevement,8.6,0.1,1,0
NOV-01166,60,103.05,1,0,17,annuel,virement,,0.05,3,0
NOV-01167,72,97.06,1,0,17,mensuel,prelevement,10.0,0.05,3,0
NOV-01168,42,49.11,0,0,19,bisannuel,carte,9.0,0.0,3,0
NOV-01169,20,55.15,1,1,20,mensuel,carte,9.4,0.2,1,0
NOV-01170,16,77.77,0,0,23,annuel,prelevement,5.7,0.2,3,0
NOV-01171,4,81.91,1,0,12,mensuel,prelevement,6.2,0.0,3,1
NOV-01172,14,143.16,0,1,15,mensuel,prelevement,6.5,0.0,4,1
NOV-01173,32,80.5,0,1,18,mensuel,prelevement,5.6,0.0,4,0
NOV-01174,46,83.96,0,0,24,mensuel,prelevement,7.4,0.0,1,0
NOV-01175,32,124.17,0,1,26,bisannuel,virement,8.6,0.1,1,0
NOV-01176,55,60.6,2,2,18,annuel,prelevement,,0.0,3,0
NOV-01177,3,139.53,1,0,13,mensuel,virement,5.8,0.0,2,1
NOV-01178,57,146.75,1,1,19,mensuel,virement,6.7,0.05,1,0
NOV-01179,50,28.12,1,2,18,mensuel,carte,7.7,0.05,1,0
NOV-01180,14,108.83,0,0,18,annuel,prelevement,7.8,0.1,4,0
NOV-01181,23,119.33,0,0,17,annuel,carte,6.6,0.05,1,0
NOV-01182,17,96.79,4,0,12,mensuel,prelevement,5.1,0.0,3,1
NOV-01183,37,135.47,0,2,23,bisannuel,carte,5.0,0.0,2,0
NOV-01184,51,127.3,2,0,17,annuel,virement,8.1,0.0,2,0
NOV-01185,33,,3,1,13,mensuel,carte,5.6,0.1,3,0
NOV-01186,36,119.51,2,0,29,annuel,prelevement,6.3,0.0,1,0
NOV-01187,49,74.03,2,1,13,mensuel,prelevement,5.8,0.0,4,1
NOV-01188,45,77.57,2,0,12,bisannuel,carte,5.9,0.0,2,0
NOV-01189,22,77.25,0,2,16,mensuel,prelevement,6.3,0.0,4,1
NOV-01190,36,137.79,0,1,19,annuel,prelevement,5.0,0.0,2,1
NOV-01191,59,53.46,3,0,14,annuel,prelevement,5.9,0.05,4,0
NOV-01192,63,73.14,1,0,11,mensuel,prelevement,5.7,0.1,4,0
NOV-01193,23,111.14,2,0,22,mensuel,prelevement,5.3,0.0,3,0
NOV-01194,16,40.41,0,1,14,mensuel,prelevement,7.4,0.0,4,1
NOV-01195,70,92.2,1,2,12,mensuel,prelevement,7.1,0.0,4,0
NOV-01196,14,82.59,2,0,23,mensuel,carte,8.2,0.0,2,0
NOV-01197,69,52.5,0,1,27,bisannuel,carte,7.5,0.0,4,0
NOV-01198,22,97.43,1,0,12,mensuel,carte,7.9,0.05,4,1
NOV-01199,72,84.44,2,1,19,mensuel,carte,9.0,0.05,2,0
NOV-01200,54,55.99,4,1,16,mensuel,prelevement,5.5,0.0,2,0
NOV-01201,4,96.95,1,0,20,mensuel,virement,,0.1,4,0
NOV-01202,46,127.19,0,1,26,bisannuel,prelevement,7.2,0.1,1,0
NOV-01203,7,108.49,2,0,22,mensuel,carte,6.3,0.0,1,0
NOV-01204,12,77.64,1,2,20,mensuel,prelevement,5.6,0.05,1,1
NOV-01205,42,75.91,1,0,24,mensuel,virement,6.5,0.0,4,0
NOV-01206,65,141.13,2,0,28,mensuel,carte,6.0,0.05,2,0
NOV-01207,33,110.11,2,0,16,mensuel,prelevement,9.5,0.0,2,0
NOV-01208,44,119.56,3,0,21,mensuel,carte,6.3,0.05,3,0
NOV-01209,65,22.1,5,0,20,mensuel,carte,6.1,0.05,3,0
NOV-01210,42,55.06,0,0,17,annuel,carte,9.2,0.0,2,0
NOV-01211,18,144.05,1,1,13,mensuel,prelevement,10.0,0.0,2,0
NOV-01212,42,23.02,1,0,18,mensuel,carte,9.7,0.0,2,0
NOV-01213,58,48.82,1,0,17,mensuel,prelevement,9.2,0.05,1,0
NOV-01214,15,42.89,3,0,14,mensuel,prelevement,5.8,0.05,2,0
NOV-01215,40,102.76,3,1,14,bisannuel,carte,7.5,0.0,1,0
NOV-01216,27,132.13,1,0,20,mensuel,carte,4.2,0.0,3,1
NOV-01217,19,39.0,6,0,12,mensuel,virement,8.7,0.0,1,0
NOV-01218,3,110.44,2,0,24,mensuel,prelevement,8.4,0.1,3,0
NOV-01219,56,129.67,2,0,18,mensuel,carte,6.9,0.1,1,0
NOV-01220,21,80.89,0,1,15,mensuel,carte,6.8,0.05,3,0
NOV-01221,71,144.87,2,0,12,mensuel,carte,5.8,0.05,4,1
NOV-01222,51,135.42,1,1,17,mensuel,carte,5.1,0.0,4,1
NOV-01223,49,105.24,2,0,22,mensuel,carte,10.0,0.1,1,0
NOV-01224,29,67.91,0,1,19,mensuel,carte,8.6,0.0,3,0
NOV-01225,24,44.53,2,0,9,annuel,virement,7.6,0.0,3,0
NOV-01226,20,76.02,0,1,16,mensuel,virement,7.1,0.0,4,0
NOV-01227,44,55.82,5,1,16,annuel,prelevement,,0.05,3,0
NOV-01228,33,72.25,1,1,14,mensuel,prelevement,8.0,0.1,3,0
NOV-01229,37,146.3,1,0,13,annuel,carte,8.7,0.0,1,0
NOV-01230,60,27.76,0,0,18,bisannuel,prelevement,8.1,0.05,3,0
NOV-01231,63,37.2,2,0,19,bisannuel,prelevement,8.4,0.1,2,0
NOV-01232,72,133.85,2,0,27,bisannuel,prelevement,8.7,0.0,3,0
NOV-01233,64,125.18,3,0,28,annuel,prelevement,6.3,0.05,4,0
NOV-01234,5,111.26,1,1,20,annuel,prelevement,6.2,0.1,2,0
NOV-01235,41,80.08,2,0,12,mensuel,virement,4.5,0.0,4,1
NOV-01236,19,81.64,1,0,22,annuel,virement,4.7,0.1,4,1
NOV-01237,45,30.29,3,2,22,mensuel,carte,7.1,0.0,3,0
NOV-01238,9,29.38,0,0,16,annuel,carte,6.9,0.0,1,0
NOV-01239,52,106.68,0,0,22,bisannuel,prelevement,7.0,0.1,4,0
NOV-01240,5,141.53,1,1,15,mensuel,prelevement,6.4,0.0,4,0
NOV-01241,13,84.78,1,0,21,mensuel,carte,5.7,0.05,3,0
NOV-01242,43,102.87,2,0,15,mensuel,prelevement,8.4,0.0,4,1
NOV-01243,72,115.16,1,0,17,mensuel,prelevement,6.5,0.0,1,0
NOV-01244,71,104.34,2,0,19,mensuel,virement,5.5,0.0,3,0
NOV-01245,58,135.45,4,0,18,bisannuel,virement,7.2,0.05,1,0
NOV-01246,60,92.44,2,2,12,bisannuel,virement,8.1,0.0,3,0
NOV-01247,12,135.9,3,1,11,mensuel,prelevement,9.1,0.05,4,1
NOV-01248,69,40.37,4,0,18,bisannuel,prelevement,5.3,0.2,2,0
NOV-01249,24,90.77,0,1,19,annuel,carte,8.5,0.0,4,0
NOV-01250,1,65.07,2,1,29,mensuel,carte,9.7,0.05,1,0
NOV-01251,15,80.49,2,1,16,annuel,prelevement,8.3,0.1,3,1
NOV-01252,14,144.58,1,0,20,annuel,carte,7.3,0.1,2,0
NOV-01253,10,52.58,1,2,16,mensuel,virement,7.4,0.0,1,0
NOV-01254,32,137.74,0,0,16,mensuel,prelevement,9.1,0.1,3,0
NOV-01255,39,30.77,2,2,25,annuel,virement,7.4,0.0,2,0
NOV-01256,10,123.23,1,0,18,annuel,prelevement,6.4,0.0,4,0
NOV-01257,57,74.79,2,1,15,mensuel,carte,8.6,0.0,3,0
NOV-01258,59,105.9,1,0,18,annuel,carte,5.6,0.0,3,0
NOV-01259,49,140.63,0,1,23,mensuel,prelevement,5.3,0.05,1,0
NOV-01260,40,115.94,4,0,19,bisannuel,prelevement,6.3,0.0,4,0
NOV-01261,12,115.22,0,0,19,mensuel,carte,5.7,0.0,4,0
NOV-01262,17,61.68,0,0,21,mensuel,carte,6.7,0.0,4,0
NOV-01263,18,66.6,4,0,22,mensuel,carte,6.1,0.0,3,1
NOV-01264,46,116.66,4,1,16,mensuel,virement,5.9,0.0,2,1
NOV-01265,4,96.36,1,0,27,mensuel,prelevement,7.1,0.0,4,0
NOV-01266,56,105.13,3,0,14,mensuel,prelevement,8.6,0.1,2,0
NOV-01267,60,19.17,3,0,16,mensuel,prelevement,6.8,0.0,4,0
NOV-01268,18,121.79,3,0,20,mensuel,carte,6.4,0.0,2,1
NOV-01269,18,133.63,2,0,27,mensuel,carte,9.6,0.0,4,0
NOV-01270,66,87.84,1,0,21,annuel,virement,9.7,0.0,4,0
NOV-01271,15,21.44,2,0,21,bisannuel,prelevement,8.3,0.2,1,0
NOV-01272,2,134.13,1,1,24,annuel,carte,7.0,0.1,3,0
NOV-01273,7,88.97,2,0,16,annuel,prelevement,6.8,0.0,3,0
NOV-01274,33,113.18,0,1,20,mensuel,carte,7.8,0.05,4,0
NOV-01275,49,145.39,3,1,16,mensuel,carte,7.8,0.0,4,0
NOV-01276,44,69.77,0,0,16,annuel,prelevement,6.8,0.0,2,0
NOV-01277,38,146.8,0,1,13,mensuel,prelevement,7.7,0.0,1,0
NOV-01278,25,78.19,1,0,8,annuel,virement,7.7,0.0,4,0
NOV-01279,12,106.27,0,1,9,mensuel,carte,4.8,0.0,4,0
NOV-01280,45,127.43,0,0,14,annuel,carte,7.5,0.0,2,0
NOV-01281,8,68.02,0,1,21,mensuel,carte,6.4,0.05,1,1
NOV-01282,22,90.86,1,1,25,mensuel,carte,10.0,0.1,4,0
NOV-01283,41,65.05,1,1,23,annuel,prelevement,10.0,0.0,3,0
NOV-01284,48,83.24,0,0,16,mensuel,prelevement,4.7,0.05,1,0
NOV-01285,24,142.45,0,0,19,mensuel,prelevement,6.0,0.1,4,1
NOV-01286,43,28.74,1,1,21,annuel,carte,7.0,0.0,2,0
NOV-01287,19,144.88,0,0,15,bisannuel,prelevement,5.8,0.0,3,0
NOV-01288,25,97.64,1,0,14,mensuel,carte,7.5,0.0,4,0
NOV-01289,17,71.66,1,0,19,mensuel,prelevement,5.7,0.0,2,0
NOV-01290,38,101.88,3,1,19,annuel,prelevement,8.8,0.05,4,0
NOV-01291,54,41.05,2,0,21,mensuel,carte,4.3,0.05,3,0
NOV-01292,62,30.66,1,0,16,mensuel,carte,7.9,0.0,1,0
NOV-01293,9,45.68,2,0,21,mensuel,prelevement,8.4,0.1,3,0
NOV-01294,7,135.54,2,0,22,mensuel,prelevement,7.5,0.1,3,1
NOV-01295,36,31.03,6,1,25,annuel,carte,7.9,0.1,2,0
NOV-01296,1,58.73,2,1,17,mensuel,virement,5.7,0.0,4,0
NOV-01297,53,132.75,1,0,27,mensuel,carte,8.6,0.0,3,0
NOV-01298,33,82.72,0,0,25,annuel,carte,5.4,0.0,4,1
NOV-01299,9,63.9,1,0,23,mensuel,prelevement,5.2,0.1,4,0
NOV-01300,3,102.64,2,1,22,mensuel,prelevement,8.3,0.0,2,1
NOV-01301,18,103.85,0,0,13,mensuel,carte,7.9,0.1,2,0
NOV-01302,15,54.44,1,0,13,mensuel,prelevement,7.7,0.1,4,0
NOV-01303,24,23.58,1,1,24,mensuel,prelevement,7.4,0.05,4,0
NOV-01304,26,142.98,0,0,14,annuel,prelevement,8.0,0.0,2,0
NOV-01305,1,140.76,1,0,19,bisannuel,carte,6.9,0.0,2,1
NOV-01306,10,32.95,3,0,20,mensuel,prelevement,7.7,0.0,4,0
NOV-01307,16,40.23,3,1,25,mensuel,carte,8.3,0.0,1,0
NOV-01308,18,,2,1,21,mensuel,carte,10.0,0.1,3,1
NOV-01309,1,37.45,0,0,18,annuel,prelevement,7.4,0.0,1,0
NOV-01310,17,114.42,3,0,18,annuel,carte,9.3,0.2,1,0
NOV-01311,63,113.41,1,0,32,annuel,virement,6.8,0.1,3,0
NOV-01312,51,73.86,2,0,19,annuel,virement,9.2,0.0,1,0
NOV-01313,28,74.79,3,2,24,mensuel,prelevement,5.2,0.0,2,1
NOV-01314,19,123.66,3,0,14,bisannuel,prelevement,5.2,0.0,3,0
NOV-01315,31,141.19,2,0,19,mensuel,virement,9.1,0.1,2,0
NOV-01316,14,126.55,1,0,17,mensuel,prelevement,4.9,0.0,3,0
NOV-01317,52,105.34,1,1,23,mensuel,carte,7.6,0.05,1,0
NOV-01318,42,62.26,1,0,17,mensuel,prelevement,6.9,0.0,1,0
NOV-01319,40,80.49,0,1,18,annuel,carte,7.4,0.0,4,0
NOV-01320,7,103.49,1,0,16,mensuel,virement,7.0,0.05,3,0
NOV-01321,55,138.16,1,0,13,mensuel,carte,7.0,0.05,2,0
NOV-01322,3,22.94,3,0,18,bisannuel,prelevement,5.7,0.0,4,0
NOV-01323,62,82.98,2,0,12,annuel,carte,6.5,0.05,4,0
NOV-01324,8,123.96,0,0,21,annuel,carte,8.6,0.0,4,0
NOV-01325,65,117.95,0,0,16,mensuel,carte,7.9,0.1,1,0
NOV-01326,50,127.75,0,0,22,mensuel,virement,5.6,0.0,2,1
NOV-01327,19,47.95,3,1,22,annuel,carte,7.7,0.05,4,0
NOV-01328,14,145.62,1,0,16,mensuel,carte,9.9,0.0,1,0
NOV-01329,15,28.74,2,0,27,mensuel,prelevement,7.1,0.0,3,0
NOV-01330,5,23.74,0,1,15,mensuel,prelevement,10.0,0.0,4,0
NOV-01331,44,57.87,0,1,20,mensuel,virement,6.4,0.0,3,1
NOV-01332,31,27.01,1,0,12,mensuel,virement,9.8,0.1,3,0
NOV-01333,45,120.39,1,1,12,bisannuel,carte,8.6,0.05,3,0
NOV-01334,25,40.71,0,0,21,annuel,prelevement,9.1,0.2,4,0
NOV-01335,40,72.89,2,0,17,annuel,prelevement,6.2,0.0,3,0
NOV-01336,21,116.82,2,0,28,mensuel,carte,4.5,0.1,3,0
NOV-01337,28,140.79,1,1,18,annuel,carte,5.2,0.1,1,0
NOV-01338,55,127.51,0,1,20,annuel,carte,8.6,0.2,2,0
NOV-01339,5,72.61,1,3,28,mensuel,prelevement,5.3,0.0,3,1
NOV-01340,72,131.61,3,2,18,bisannuel,prelevement,8.8,0.0,2,0
NOV-01341,7,75.68,4,1,18,annuel,prelevement,7.2,0.1,3,1
NOV-01342,20,64.0,1,1,22,annuel,virement,8.5,0.05,3,0
NOV-01343,21,103.24,2,0,18,mensuel,carte,4.0,0.0,1,0
NOV-01344,18,61.19,1,1,16,annuel,carte,6.7,0.1,4,1
NOV-01345,5,123.92,0,0,19,annuel,prelevement,8.5,0.0,3,0
NOV-01346,5,101.38,1,0,24,mensuel,prelevement,5.7,0.1,3,0
NOV-01347,62,130.23,2,0,13,annuel,prelevement,7.3,0.05,3,0
NOV-01348,17,145.36,1,0,11,mensuel,carte,6.6,0.0,1,1
NOV-01349,15,,1,0,17,annuel,prelevement,8.7,0.0,2,0
NOV-01350,72,69.61,4,0,18,annuel,prelevement,8.6,0.0,3,0
NOV-01351,36,145.02,2,0,17,mensuel,prelevement,4.8,0.0,4,0
NOV-01352,37,137.48,1,0,19,annuel,carte,9.6,0.0,4,0
NOV-01353,31,131.22,1,2,16,mensuel,carte,9.4,0.1,2,0
NOV-01354,48,105.96,1,1,15,mensuel,prelevement,6.5,0.0,2,0
NOV-01355,53,144.72,1,0,21,mensuel,prelevement,7.7,0.1,4,0
NOV-01356,38,99.06,4,0,16,annuel,prelevement,7.1,0.05,4,0
NOV-01357,23,81.58,2,0,14,annuel,carte,5.0,0.0,4,0
NOV-01358,36,58.04,0,1,14,annuel,prelevement,7.7,0.05,2,0
NOV-01359,36,55.78,1,1,21,mensuel,virement,10.0,0.1,1,0
NOV-01360,62,94.64,2,0,13,bisannuel,prelevement,10.0,0.0,3,0
NOV-01361,14,48.86,1,1,15,annuel,virement,8.6,0.05,4,0
NOV-01362,70,80.24,0,0,23,annuel,prelevement,7.5,0.05,1,0
NOV-01363,32,112.67,1,0,11,mensuel,carte,6.1,0.0,4,0
NOV-01364,16,30.94,0,0,18,mensuel,carte,6.8,0.0,3,1
NOV-01365,44,53.05,2,1,9,mensuel,virement,6.5,0.0,1,0
NOV-01366,14,88.22,0,0,14,mensuel,carte,4.7,0.0,2,0
NOV-01367,51,138.62,0,1,20,bisannuel,prelevement,5.6,0.1,4,1
NOV-01368,21,146.99,1,1,19,annuel,prelevement,6.1,0.0,2,0
NOV-01369,57,44.86,1,0,19,annuel,virement,9.2,0.05,2,0
NOV-01370,67,139.63,3,0,22,bisannuel,carte,6.0,0.0,3,0
NOV-01371,32,21.24,2,0,18,mensuel,carte,6.9,0.05,1,0
NOV-01372,43,25.67,1,0,16,mensuel,prelevement,9.3,0.05,3,0
NOV-01373,69,75.89,2,0,13,mensuel,prelevement,5.4,0.0,1,0
NOV-01374,37,74.26,2,0,24,bisannuel,prelevement,8.3,0.0,2,0
NOV-01375,18,26.04,1,1,23,annuel,carte,,0.05,3,0
NOV-01376,25,49.23,5,0,21,mensuel,carte,5.9,0.0,2,0
NOV-01377,67,29.47,1,0,23,annuel,prelevement,5.9,0.0,1,0
NOV-01378,42,71.82,0,0,19,bisannuel,prelevement,10.0,0.05,4,0
NOV-01379,16,139.7,1,0,21,mensuel,carte,7.9,0.2,4,0
NOV-01380,59,78.65,0,1,20,mensuel,prelevement,5.9,0.0,1,0
NOV-01381,35,120.19,1,3,13,annuel,prelevement,6.2,0.0,1,0
NOV-01382,69,79.51,0,0,20,bisannuel,prelevement,6.2,0.0,2,0
NOV-01383,48,124.79,2,0,19,mensuel,prelevement,6.9,0.0,1,0
NOV-01384,6,106.81,2,0,18,mensuel,carte,10.0,0.2,4,0
NOV-01385,2,19.3,1,0,19,annuel,carte,6.2,0.0,4,1
NOV-01386,16,72.16,3,3,11,mensuel,virement,8.6,0.05,2,0
NOV-01387,32,112.13,1,1,12,mensuel,prelevement,8.7,0.0,3,0
NOV-01388,51,51.25,2,0,16,annuel,prelevement,10.0,0.0,3,0
NOV-01389,53,94.6,2,0,10,annuel,carte,7.0,0.0,3,0
NOV-01390,2,71.32,2,0,15,mensuel,prelevement,7.6,0.1,2,0
NOV-01391,16,126.21,3,1,20,mensuel,prelevement,10.0,0.0,3,0
NOV-01392,59,125.84,2,0,17,mensuel,prelevement,6.2,0.0,4,0
NOV-01393,62,25.39,2,0,22,bisannuel,carte,5.9,0.0,3,0
NOV-01394,5,147.11,1,1,18,annuel,carte,4.5,0.0,2,1
NOV-01395,15,21.43,1,0,16,mensuel,carte,8.5,0.0,4,0
NOV-01396,54,35.23,4,1,21,mensuel,prelevement,7.0,0.05,1,0
NOV-01397,10,100.14,2,0,14,annuel,prelevement,4.7,0.1,4,0
NOV-01398,42,116.53,0,0,23,mensuel,prelevement,6.2,0.0,3,0
NOV-01399,20,104.16,0,0,18,mensuel,prelevement,5.6,0.05,1,0
NOV-01400,8,34.43,2,1,8,mensuel,prelevement,3.4,0.0,2,1
NOV-01401,7,30.77,5,0,22,mensuel,prelevement,5.0,0.0,2,1
NOV-01402,29,31.15,2,1,8,mensuel,prelevement,3.4,0.0,2,1
NOV-01403,6,123.28,1,0,23,annuel,prelevement,6.9,0.05,2,0
NOV-01404,68,104.97,1,0,13,mensuel,carte,7.1,0.05,4,1
NOV-01405,18,31.67,1,0,13,mensuel,prelevement,6.7,0.0,3,0
NOV-01406,67,120.19,1,0,16,annuel,virement,8.9,0.0,3,0
NOV-01407,62,63.62,1,0,20,annuel,prelevement,8.6,0.0,3,0
NOV-01408,22,109.73,1,0,21,mensuel,prelevement,5.7,0.0,4,0
NOV-01409,53,142.9,1,1,17,mensuel,prelevement,,0.0,2,1
NOV-01410,9,55.67,1,0,14,mensuel,carte,6.8,0.0,2,1
NOV-01411,32,114.58,1,2,11,bisannuel,prelevement,6.8,0.0,1,1
NOV-01412,46,45.08,2,0,21,mensuel,prelevement,8.2,0.1,2,0
NOV-01413,8,109.79,1,0,22,mensuel,prelevement,5.7,0.0,2,1
NOV-01414,5,96.03,0,0,17,annuel,carte,9.8,0.05,1,0
NOV-01415,16,122.94,1,0,18,bisannuel,prelevement,4.6,0.0,3,0
NOV-01416,55,102.4,1,0,29,mensuel,prelevement,5.8,0.0,3,0
NOV-01417,44,42.77,2,0,13,mensuel,carte,10.0,0.1,2,0
NOV-01418,32,123.7,0,0,21,annuel,prelevement,3.8,0.0,1,0
NOV-01419,46,32.64,0,0,14,mensuel,prelevement,9.6,0.0,2,0
NOV-01420,29,109.92,1,0,21,bisannuel,prelevement,6.4,0.0,1,0
NOV-01421,6,102.15,3,0,23,mensuel,carte,5.8,0.0,1,0
NOV-01422,38,111.62,0,0,25,mensuel,prelevement,8.1,0.0,3,0
NOV-01423,54,134.89,2,0,5,mensuel,prelevement,7.6,0.0,3,0
NOV-01424,57,,0,2,20,mensuel,prelevement,5.7,0.0,4,1
NOV-01425,52,48.96,4,0,21,bisannuel,prelevement,7.3,0.0,4,0
NOV-01426,19,42.97,0,0,18,mensuel,prelevement,7.0,0.0,2,0
NOV-01427,59,142.67,1,0,22,mensuel,prelevement,5.4,0.05,3,0
NOV-01428,26,139.21,1,1,21,annuel,prelevement,7.9,0.05,4,0
NOV-01429,46,84.58,0,1,21,mensuel,virement,5.1,0.0,4,0
NOV-01430,62,20.77,1,1,17,mensuel,prelevement,5.1,0.1,4,0
NOV-01431,64,93.09,0,0,17,annuel,prelevement,6.7,0.05,4,0
NOV-01432,60,78.56,1,2,27,bisannuel,carte,7.4,0.0,4,0
NOV-01433,52,74.38,1,0,26,mensuel,prelevement,7.9,0.0,2,0
NOV-01434,67,32.82,3,1,15,mensuel,prelevement,6.3,0.2,4,0
NOV-01435,1,117.34,0,2,16,mensuel,virement,8.6,0.0,1,0
NOV-01436,5,35.84,2,0,21,mensuel,carte,5.8,0.0,4,0
NOV-01437,16,42.94,0,0,17,mensuel,prelevement,8.4,0.0,3,0
NOV-01438,51,98.85,1,1,23,mensuel,virement,6.6,0.0,3,0
NOV-01439,65,108.95,0,0,15,mensuel,prelevement,6.9,0.1,3,0
NOV-01440,31,138.99,1,0,18,bisannuel,virement,6.2,0.1,4,0
NOV-01441,46,53.98,1,1,26,mensuel,carte,8.9,0.1,2,0
NOV-01442,29,52.96,1,1,27,annuel,prelevement,6.1,0.0,3,0
NOV-01443,22,116.73,0,1,17,mensuel,prelevement,1.2,0.0,1,1
NOV-01444,22,67.3,1,0,18,mensuel,prelevement,9.7,0.0,3,0
NOV-01445,8,72.35,2,0,18,mensuel,carte,6.0,0.05,1,1
NOV-01446,29,76.94,0,0,24,annuel,carte,5.9,0.0,4,0
NOV-01447,5,89.71,3,0,15,bisannuel,prelevement,6.5,0.05,3,0
NOV-01448,41,66.54,2,1,17,mensuel,carte,8.2,0.05,3,0
NOV-01449,12,92.83,0,0,18,bisannuel,prelevement,6.4,0.05,1,0
NOV-01450,15,52.54,2,0,14,bisannuel,carte,6.2,0.1,1,0
NOV-01451,32,27.18,4,0,13,mensuel,carte,,0.1,2,1
NOV-01452,28,35.92,0,0,15,bisannuel,prelevement,,0.05,1,0
NOV-01453,71,48.82,3,1,16,annuel,prelevement,7.5,0.0,4,1
NOV-01454,25,41.27,4,0,25,mensuel,carte,9.1,0.0,2,0
NOV-01455,62,68.15,1,0,17,annuel,virement,10.0,0.0,1,0
NOV-01456,46,87.24,2,1,20,mensuel,prelevement,9.2,0.0,4,0
NOV-01457,35,49.58,1,0,18,mensuel,prelevement,6.4,0.1,1,0
NOV-01458,2,78.85,0,0,11,annuel,carte,7.6,0.0,4,0
NOV-01459,34,99.04,2,1,18,bisannuel,carte,,0.0,4,0
NOV-01460,28,45.56,1,1,21,mensuel,prelevement,9.9,0.05,1,0
NOV-01461,10,132.58,2,0,16,mensuel,carte,8.3,0.05,4,0
NOV-01462,43,136.09,1,0,24,mensuel,prelevement,7.5,0.0,2,0
NOV-01463,30,58.76,2,0,24,bisannuel,prelevement,4.9,0.0,1,0
NOV-01464,48,20.01,2,0,14,bisannuel,prelevement,6.0,0.05,1,0
NOV-01465,18,28.25,2,0,23,mensuel,prelevement,7.7,0.0,2,0
NOV-01466,24,66.79,2,0,14,mensuel,carte,5.0,0.1,2,1
NOV-01467,35,136.13,2,1,15,mensuel,prelevement,8.0,0.0,1,0
NOV-01468,63,74.36,2,0,14,annuel,prelevement,6.5,0.1,4,0
NOV-01469,3,19.42,0,1,12,mensuel,prelevement,7.5,0.0,1,0
NOV-01470,9,146.71,1,0,10,bisannuel,carte,8.4,0.1,1,0
NOV-01471,68,61.0,2,0,17,mensuel,carte,10.0,0.05,1,0
NOV-01472,32,45.26,2,0,23,mensuel,prelevement,7.8,0.0,3,0
NOV-01473,22,54.14,4,0,16,mensuel,carte,8.1,0.0,4,1
NOV-01474,66,64.37,3,1,15,mensuel,prelevement,7.3,0.1,1,0
NOV-01475,5,130.5,2,2,18,mensuel,prelevement,4.7,0.05,3,0
NOV-01476,8,20.79,1,0,18,mensuel,carte,9.4,0.1,1,0
NOV-01477,23,62.89,0,1,21,annuel,prelevement,10.0,0.05,1,0
NOV-01478,39,84.21,1,0,23,mensuel,prelevement,8.9,0.05,4,0
NOV-01479,61,130.73,5,0,16,annuel,carte,7.6,0.0,4,0
NOV-01480,70,78.98,2,1,16,mensuel,prelevement,6.0,0.0,1,1
NOV-01481,32,122.76,2,0,20,annuel,prelevement,6.9,0.05,2,0
NOV-01482,63,102.13,3,1,14,mensuel,carte,5.1,0.0,1,0
NOV-01483,24,45.59,1,0,14,mensuel,prelevement,7.8,0.0,2,0
NOV-01484,30,139.43,0,0,26,annuel,carte,10.0,0.1,3,0
NOV-01485,62,,0,2,15,mensuel,prelevement,9.0,0.0,1,0
NOV-01486,67,47.8,1,1,14,bisannuel,carte,4.8,0.05,1,0
NOV-01487,8,119.39,1,2,21,annuel,virement,9.5,0.1,1,0
NOV-01488,27,35.07,1,1,8,annuel,prelevement,8.1,0.05,2,1
NOV-01489,38,48.05,1,0,30,annuel,carte,6.2,0.05,3,0
NOV-01490,43,105.47,3,0,12,mensuel,prelevement,6.6,0.1,1,0
NOV-01491,57,22.51,1,0,18,mensuel,prelevement,10.0,0.0,2,0
NOV-01492,1,33.54,1,0,17,annuel,carte,4.7,0.1,2,0
NOV-01493,9,44.31,0,0,25,bisannuel,carte,7.2,0.0,4,0
NOV-01494,13,117.45,3,0,22,mensuel,prelevement,5.0,0.0,2,1
NOV-01495,8,58.89,2,1,19,bisannuel,prelevement,10.0,0.0,3,0
NOV-01496,11,137.95,0,0,18,annuel,prelevement,5.3,0.0,1,0
NOV-01497,9,60.07,6,0,22,mensuel,carte,5.6,0.2,3,1
NOV-01498,11,131.09,1,0,24,mensuel,carte,8.6,0.0,3,0
NOV-01499,36,73.78,1,0,13,mensuel,carte,7.9,0.05,3,0
NOV-01500,57,,1,0,13,annuel,carte,10.0,0.05,3,0
NOV-01501,2,47.98,0,0,29,mensuel,carte,5.7,0.05,3,0
NOV-01502,62,136.38,2,0,18,mensuel,virement,6.6,0.05,4,0
NOV-01503,41,126.22,0,1,22,mensuel,virement,5.5,0.0,2,1
NOV-01504,42,121.35,3,0,18,mensuel,prelevement,6.4,0.0,2,1
NOV-01505,3,95.25,2,0,27,mensuel,carte,9.2,0.0,2,0
NOV-01506,69,72.32,3,1,14,mensuel,carte,7.7,0.1,2,0
NOV-01507,44,36.62,1,0,16,annuel,prelevement,5.9,0.0,2,0
NOV-01508,31,35.4,2,0,13,mensuel,virement,8.9,0.0,2,0
NOV-01509,51,142.01,1,0,10,annuel,prelevement,8.8,0.05,4,0
NOV-01510,13,145.65,1,0,12,annuel,carte,5.7,0.0,3,0
NOV-01511,6,136.06,0,1,25,mensuel,carte,6.4,0.0,4,1
NOV-01512,8,25.52,1,1,17,mensuel,prelevement,9.8,0.0,2,0
